Equipo,Escenario,Uso_CPU,Uso_Memoria
Core i7,Microsoft Word,15.830261837189136,26.415593272883896
Core i7,Microsoft Word,14.244187589987998,29.894919607674506
Core i7,Microsoft Word,13.281597281052644,28.551944405398952
Core i7,Microsoft Word,14.958139213280479,30.62812286131899
Core i7,Microsoft Word,19.4500089359329,27.018391489570156
Core i7,Microsoft Word,13.293266506680927,29.977198568138785
Core i7,Microsoft Word,10.865920615724859,26.292913562455023
Core i7,Microsoft Word,14.143392540800631,28.379511642775693
Core i7,Microsoft Word,12.831717542535898,23.586946873689683
Core i7,Microsoft Word,12.289187196217059,31.008391717146388
Core i7,Microsoft Word,9.454382436371322,22.003107047905225
Core i7,Microsoft Word,10.861289302800298,27.09474427926835
Core i7,Microsoft Word,12.874749518004796,30.969159438492042
Core i7,Microsoft Word,13.12555089641238,24.99879626057274
Core i7,Microsoft Word,12.32449200606278,29.621619193463427
Core i7,Microsoft Word,11.912143404202887,26.952805728765757
Core i7,Microsoft Word,14.87476587887477,30.678107837017297
Core i7,Microsoft Word,8.875312751711174,27.825950543520403
Core i7,Microsoft Word,13.177412775407864,22.773944396593706
Core i7,Microsoft Word,15.140990223048767,29.44207944412711
Core i7,Microsoft Word,15.185502035549447,26.392771690021238
Core i7,Microsoft Word,8.519100209229787,30.392721084998207
Core i7,Microsoft Word,15.76226340165476,31.459067885375045
Core i7,Microsoft Word,9.692389275857618,27.25364381561546
Core i7,Microsoft Word,8.707412096577109,33.462178205148604
Core i7,Microsoft Word,15.653349786830608,26.801998232942132
Core i7,Microsoft Word,12.548613549793133,30.696881355517803
Core i7,Microsoft Word,14.332485899864116,29.92690943002289
Core i7,Microsoft Word,12.460212007010737,26.818913774870868
Core i7,Microsoft Word,16.94521917230918,27.327017250999187
Core i7,Microsoft Word,7.6005856993737915,27.319940159771022
Core i7,Microsoft Word,11.964055166310605,34.7881571866879
Core i7,Microsoft Word,4.740562106180729,24.83005866966782
Core i7,Microsoft Word,10.924805733029824,28.325180695916373
Core i7,Microsoft Word,8.285182014723837,34.88008735790963
Core i7,Microsoft Word,11.066360034857748,27.062570504523336
Core i7,Microsoft Word,12.804867003289447,28.647958202253793
Core i7,Microsoft Word,9.950652215725933,25.689355939029117
Core i7,Microsoft Word,12.882682621306973,27.863902415041334
Core i7,Microsoft Word,15.822755730919441,27.697151139128284
Core i7,Microsoft Word,8.47006686706,24.425221625577315
Core i7,Microsoft Word,10.882213926666887,28.81364712870129
Core i7,Microsoft Word,12.980064846916724,26.75414409396212
Core i7,Microsoft Word,15.996466908079482,29.199602847090375
Core i7,Microsoft Word,14.678739334593551,31.489539363285203
Core i7,Microsoft Word,12.771537163274354,25.48294177343056
Core i7,Microsoft Word,11.893838539158509,31.61591836284701
Core i7,Microsoft Word,12.042936377259409,28.29046182957716
Core i7,Microsoft Word,13.261507204172034,28.40934835172358
Core i7,Microsoft Word,12.18241626921015,30.128162692771923
Core i7,Microsoft Word,14.370042090423928,27.94613960192998
Core i7,Microsoft Word,10.402498042994603,19.467856419216687
Core i7,Microsoft Word,8.528503164931253,26.83196060893082
Core i7,Microsoft Word,10.059196395181946,29.25707056355644
Core i7,Microsoft Word,15.42339540884678,31.02680140481439
Core i7,Microsoft Word,8.744252539073328,25.742932206510357
Core i7,Microsoft Word,9.067558712771474,28.887287966742967
Core i7,Microsoft Word,16.502094967694347,28.14051271362479
Core i7,Microsoft Word,12.209558454794001,33.382251916874054
Core i7,Microsoft Word,12.801240881623041,30.10481831800423
Core i7,Microsoft Word,11.233097648134422,29.266715843138957
Core i7,Microsoft Word,14.643283457547819,32.13185986409338
Core i7,Microsoft Word,9.88338685927111,31.988075295818565
Core i7,Microsoft Word,7.209610915474095,30.365051526047182
Core i7,Microsoft Word,8.269650134023554,27.122944383086242
Core i7,Microsoft Word,11.903017970993256,27.993251476140234
Core i7,Microsoft Word,13.30379520562725,26.3954165690295
Core i7,Microsoft Word,7.409496605278021,32.5708756691897
Core i7,Microsoft Word,15.851692731086729,31.04229036553441
Core i7,Microsoft Word,13.57440705104601,30.350128938416702
Core i7,Microsoft Word,18.85703755926499,23.714552822334447
Core i7,Microsoft Word,10.471036548491913,28.972369229621226
Core i7,Microsoft Word,8.877623569268746,33.38583627298004
Core i7,Microsoft Word,12.8852550671275,28.06480204054742
Core i7,Microsoft Word,15.268679184492274,27.891205180313836
Core i7,Microsoft Word,13.491563938280112,29.869904050800514
Core i7,Microsoft Word,7.360192311112767,27.968601090481148
Core i7,Microsoft Word,14.858248181336062,26.942950672169076
Core i7,Microsoft Word,7.512800406782198,24.505376494063213
Core i7,Microsoft Word,10.891986028642007,27.724454832825135
Core i7,Microsoft Word,13.384274181921274,25.486954017444827
Core i7,Microsoft Word,12.630808337846068,26.275011740481396
Core i7,Microsoft Word,15.529345782386919,27.297200044440636
Core i7,Microsoft Word,6.687290143135116,22.76709036085678
Core i7,Microsoft Word,11.92843723014907,32.28402163268056
Core i7,Microsoft Word,13.541431311971861,25.662980281268435
Core i7,Microsoft Word,15.892098958817497,31.752163938077693
Core i7,Microsoft Word,13.726896814037506,27.497605053175043
Core i7,Microsoft Word,18.130078202422666,31.854149887364333
Core i7,Microsoft Word,8.78567751215525,29.53540757057353
Core i7,Microsoft Word,15.302042425064572,28.071026504999203
Core i7,Microsoft Word,14.145882029020486,24.70105786266066
Core i7,Microsoft Word,13.418989625027136,25.581110322676192
Core i7,Microsoft Word,10.62623855140798,29.807597850663445
Core i7,Microsoft Word,15.752763469627299,27.215359669710605
Core i7,Microsoft Word,14.54927774942319,25.811872904696866
Core i7,Microsoft Word,17.254875396420694,25.280865717085597
Core i7,Microsoft Word,10.939183848893942,25.088673704286194
Core i7,Microsoft Word,16.57952391460961,30.45669108604693
Core i7,Microsoft Word,12.747558205674979,30.565282328001167
Core i7,Microsoft Word,12.987522022479634,29.31163850478984
Core i7,Microsoft Word,12.898965970279539,28.112151590382126
Core i7,Microsoft Word,10.729826635065752,30.945100315508533
Core i7,Microsoft Word,13.490729256153067,31.500884351196305
Core i7,Microsoft Word,9.641724125634122,29.010352598763866
Core i7,Microsoft Word,9.54121300050466,27.076974844734398
Core i7,Microsoft Word,12.42217625086518,30.808484576605792
Core i7,Microsoft Word,13.72711550774006,28.03872834703018
Core i7,Microsoft Word,16.06349419963725,24.53410892894415
Core i7,Microsoft Word,7.578231265696331,25.740818692312914
Core i7,Microsoft Word,5.793232403182639,28.338995430277024
Core i7,Microsoft Word,11.426515522347097,34.70543101691828
Core i7,Microsoft Word,11.076991029739908,27.389958554959062
Core i7,Microsoft Word,12.512126984137304,34.36269412125923
Core i7,Microsoft Word,11.426023976869972,29.885925150532756
Core i7,Microsoft Word,14.456167241199362,25.362137260512227
Core i7,Microsoft Word,11.201497107613186,23.211267667773875
Core i7,Microsoft Word,11.04328000511309,23.52522418866838
Core i7,Microsoft Word,16.533078164524937,28.564248646463682
Core i7,Microsoft Word,10.230670891870307,32.61505046263224
Core i7,Microsoft Word,11.439501149725622,25.027013697071112
Core i7,Microsoft Word,12.170554232340983,24.627607109043023
Core i7,Microsoft Word,14.899614589240695,32.10136220889109
Core i7,Microsoft Word,14.576743536397743,26.608108111307505
Core i7,Microsoft Word,14.272771246738166,33.394944673320865
Core i7,Microsoft Word,9.57276550699466,25.77947838378343
Core i7,Microsoft Word,10.897281686060081,28.54517417447078
Core i7,Microsoft Word,11.428005460562202,27.321886058735195
Core i7,Microsoft Word,17.83778503499257,29.844234268687305
Core i7,Microsoft Word,14.036253779130343,30.199733267595207
Core i7,Microsoft Word,22.1559253252995,28.748199710482687
Core i7,Microsoft Word,17.062580125898496,31.214644373670737
Core i7,Microsoft Word,16.938427127695135,22.43869591960239
Core i7,Microsoft Word,14.067824020693422,26.823457516535964
Core i7,Microsoft Word,13.217889437295428,25.62575496596801
Core i7,Microsoft Word,17.389473681566457,27.118689772286775
Core i7,Microsoft Word,15.369707973786905,25.930001775467318
Core i7,Microsoft Word,8.934117548415799,26.125787338802414
Core i7,Microsoft Word,15.371876166333925,29.134432547696775
Core i7,Microsoft Word,17.010768309716212,27.69544294680585
Core i7,Microsoft Word,18.74084112781749,29.236981583162738
Core i7,Microsoft Word,12.212403650787726,25.278678449220198
Core i7,Microsoft Word,13.443652188035278,23.990689855483048
Core i7,Microsoft Word,11.75789960579592,28.07898547988327
Core i7,Microsoft Word,11.306809695608736,21.386835789442095
Core i7,Microsoft Word,13.304133696343095,27.25142299608033
Core i7,Microsoft Word,10.009637535906485,30.956547724004466
Core i7,Microsoft Word,9.459070089800429,30.607279154421583
Core i7,Microsoft Word,8.803267165915113,24.030061344058904
Core i7,Microsoft Word,11.173101985554197,24.362190997149067
Core i7,Microsoft Word,11.16372621837821,25.62383558287435
Core i7,Microsoft Word,7.7950209188428365,30.72251644090969
Core i7,Microsoft Word,10.172356041496101,28.9139289787865
Core i7,Microsoft Word,12.01156867503744,20.136813159254608
Core i7,Microsoft Word,12.076793652645838,28.592627327948556
Core i7,Microsoft Word,9.558099044583525,29.52776207169719
Core i7,Microsoft Word,12.613728272702403,27.85833588843038
Core i7,Microsoft Word,13.154670534284852,26.230224920718268
Core i7,Microsoft Word,10.396294333776616,27.05592066348065
Core i7,Microsoft Word,12.856637339425374,37.85122172910104
Core i7,Microsoft Word,7.9548093717400885,24.568479516121606
Core i7,Microsoft Word,15.90961917946609,27.898342590473405
Core i7,Microsoft Word,15.834862291020123,27.31996584559389
Core i7,Microsoft Word,21.488963583612332,29.795380031077393
Core i7,Microsoft Word,17.063552572878983,29.367157639131953
Core i7,Microsoft Word,16.701069451804283,26.00146828659313
Core i7,Microsoft Word,12.083006960017233,27.768885456689336
Core i7,Microsoft Word,10.828878503564763,30.760269577274567
Core i7,Microsoft Word,8.210649388353348,30.236614768057763
Core i7,Microsoft Word,16.11320064332036,30.039612118522854
Core i7,Microsoft Word,11.798313201628579,26.210316831424045
Core i7,Microsoft Word,14.448868903140841,26.6066540135649
Core i7,Microsoft Word,15.714739591408314,26.81350546525072
Core i7,Microsoft Word,17.12228758101356,25.801452456119932
Core i7,Microsoft Word,17.407065342188208,33.28586905637256
Core i7,Microsoft Word,12.133952128241928,29.29824442303105
Core i7,Microsoft Word,18.047597772116895,25.52116084943989
Core i7,Microsoft Word,11.592299424567592,26.493308911748084
Core i7,Microsoft Word,14.695520400965808,28.529048830045348
Core i7,Microsoft Word,16.661369063481416,26.712502890448174
Core i7,Microsoft Word,14.752880452926682,27.562750791907643
Core i7,Microsoft Word,11.384728395876632,26.98135207000901
Core i7,Microsoft Word,14.057951915689785,32.92505653905443
Core i7,Microsoft Word,10.437839873481266,28.13130755756082
Core i7,Microsoft Word,12.773721909145802,26.888705380632448
Core i7,Microsoft Word,16.268686742635833,23.069005163995598
Core i7,Microsoft Word,14.678528633167335,28.552398054852084
Core i7,Microsoft Word,16.032459745441642,24.637941085718097
Core i7,Microsoft Word,10.955382393895032,26.894939862483827
Core i7,Microsoft Word,9.60594704033226,31.990930191241706
Core i7,Microsoft Word,14.55302690687746,26.866106722170073
Core i7,Microsoft Word,16.930694764688116,28.89581269741108
Core i7,Microsoft Word,10.118834137327003,29.931208796115914
Core i7,Microsoft Word,12.152067719533473,28.701189594777766
Core i7,Microsoft Word,16.088583117886344,28.44366010473775
Core i7,Microsoft Word,12.340310154503118,27.93783877329441
Core i7,Microsoft Word,11.6041232900469,28.08942437790034
Core i7,Microsoft Word,11.421729070196879,24.088989066072283
Core i7,Microsoft Word,14.905174958675818,28.476076148003084
Core i7,Microsoft Word,10.433072068265345,37.49253092869144
Core i7,Microsoft Word,15.771473083167797,27.670690086336027
Core i7,Microsoft Word,11.719630119251551,28.016857750361797
Core i7,Microsoft Word,7.445796595078777,27.613194298761027
Core i7,Microsoft Word,10.994915321326575,29.708880239854203
Core i7,Microsoft Word,22.91592562907835,29.053245597275094
Core i7,Microsoft Word,15.663244636712612,27.00777017562668
Core i7,Microsoft Word,16.564533209679087,27.55922498493131
Core i7,Microsoft Word,9.485318842762737,27.62137578002683
Core i7,Microsoft Word,11.962970853046974,28.229421581432092
Core i7,Microsoft Word,12.493643197506715,32.794152379190336
Core i7,Microsoft Word,15.208886837735662,29.096581254501906
Core i7,Microsoft Word,21.660912341641943,26.771393736829694
Core i7,Microsoft Word,11.402789218205415,29.848377188407234
Core i7,Microsoft Word,10.834803687245936,31.304665614757877
Core i7,Microsoft Word,14.110324133131321,21.774559561767404
Core i7,Microsoft Word,9.288021318920666,25.238385523174937
Core i7,Microsoft Word,11.805332746102952,27.075368799348897
Core i7,Microsoft Word,14.575043640099722,28.388148155901842
Core i7,Microsoft Word,15.881856716514104,28.81964900409522
Core i7,Microsoft Word,13.384744209577487,24.047888554944045
Core i7,Microsoft Word,20.987624919851818,29.10314546019344
Core i7,Microsoft Word,11.751940205999253,27.684783140225996
Core i7,Microsoft Word,14.098044258391566,28.511797008523633
Core i7,Microsoft Word,12.716050839196868,31.31621994030128
Core i7,Microsoft Word,14.825089609842832,27.247505401289317
Core i7,Microsoft Word,10.650237899610433,21.922971140395084
Core i7,Microsoft Word,12.306079610791937,27.388780952523486
Core i7,Microsoft Word,15.563743349683062,28.175063742013045
Core i7,Microsoft Word,13.725417468776827,30.244282230246228
Core i7,Microsoft Word,11.88083557236994,26.360909989246608
Core i7,Microsoft Word,17.888299859721798,23.928378912723336
Core i7,Microsoft Word,13.5293792034635,25.01911120001988
Core i7,Microsoft Word,16.493314092706214,25.106921999181143
Core i7,Microsoft Word,15.62170811189689,24.125768232075025
Core i7,Microsoft Word,12.363236834435975,26.861286619307002
Core i7,Microsoft Word,16.748188186277172,28.174222753578924
Core i7,Microsoft Word,13.628731290654455,24.966898193511312
Core i7,Microsoft Word,7.762984609878922,28.815425840695582
Core i7,Microsoft Word,18.72447079791602,30.86656478542423
Core i7,Microsoft Word,16.49730555761775,28.89133292047169
Core i7,Microsoft Word,12.623225469334251,23.686401623761334
Core i7,Microsoft Word,18.38110432301863,31.435405949600337
Core i7,Microsoft Word,19.90127782531389,31.168610456928214
Core i7,Microsoft Word,16.106506807417844,27.72375260918712
Core i7,Microsoft Word,14.53206060338731,31.32107719724501
Core i7,Microsoft Word,13.322695580050818,28.001258396382948
Core i7,Microsoft Word,13.567640453736198,28.790793434682755
Core i7,Microsoft Word,13.14684226509937,30.705953086278768
Core i7,Microsoft Word,12.394677966659986,29.656721271886056
Core i7,Microsoft Word,12.769702348552654,30.54104601216643
Core i7,Microsoft Word,15.909260614675336,25.21192643878862
Core i7,Microsoft Word,17.35362960060423,28.780954864242094
Core i7,Microsoft Word,15.06176513452999,31.873438323443416
Core i7,Microsoft Word,15.382652810982211,27.66326303034557
Core i7,Microsoft Word,12.38052431583666,28.87094179991345
Core i7,Microsoft Word,8.51721183190221,31.9173713623585
Core i7,Microsoft Word,16.615028381207946,28.713150981830555
Core i7,Microsoft Word,11.898431627644289,25.52651818372548
Core i7,Microsoft Word,4.1633531211276935,28.38084701625206
Core i7,Microsoft Word,11.849914689789594,27.600579713549237
Core i7,Microsoft Word,14.888313307243614,26.9362645602597
Core i7,Microsoft Word,11.541876133522383,29.44670117504508
Core i7,Microsoft Word,14.31163456221666,23.405987406715152
Core i7,Microsoft Word,11.575077326766808,26.598834456216146
Core i7,Microsoft Word,14.173862871459335,28.182423794464913
Core i7,Microsoft Word,13.69442611812591,27.108022865481782
Core i7,Microsoft Word,9.87872286182133,26.566801850568663
Core i7,Microsoft Word,16.088004216109965,25.66490452536138
Core i7,Microsoft Word,13.884879451653342,34.74893519933891
Core i7,Microsoft Word,17.88690246320527,29.84930283430206
Core i7,Microsoft Word,15.47135026734557,30.86961889769142
Core i7,Microsoft Word,13.896494776899361,30.402152476891267
Core i7,Microsoft Word,10.963159962076144,29.860237095996283
Core i7,Microsoft Word,16.512258748350177,28.839579508247226
Core i7,Microsoft Word,12.216615847729123,31.063907736946497
Core i7,Microsoft Word,6.351567797900804,29.95813828204881
Core i7,Microsoft Word,17.214069549016198,24.205662501585657
Core i7,Microsoft Word,13.889220144207451,25.886323434473027
Core i7,Microsoft Word,15.269936785033364,29.335043993736758
Core i7,Microsoft Word,10.059026890165397,22.96427344502344
Core i7,Microsoft Word,13.447561597027011,24.921848077145246
Core i7,Microsoft Word,13.813128329602257,25.078926018923415
Core i7,Microsoft Word,14.57713591170966,28.98416757432431
Core i7,Microsoft Word,9.788548434325808,28.447459916299575
Core i7,Microsoft Word,8.563464217970449,27.552362211096977
Core i7,Microsoft Word,6.264223703912902,22.49662059931533
Core i7,Microsoft Word,11.81633058724985,25.39314375534619
Core i7,Microsoft Word,15.101212883154474,29.250713060155277
Core i7,Microsoft Word,10.946384307780725,32.726182712983785
Core i7,Microsoft Word,10.334184061192726,31.55651314042519
Core i7,Microsoft Word,12.058878020178554,33.537744053299036
Core i7,Microsoft Word,16.348488657671762,29.45651985031121
Core i7,Navegación web,19.874319153623574,33.858016624296184
Core i7,Navegación web,19.159414973549367,39.337425629452646
Core i7,Navegación web,20.797105361186635,33.06121619199837
Core i7,Navegación web,31.096538198944884,37.20873123080613
Core i7,Navegación web,21.15351373655998,34.95495940276971
Core i7,Navegación web,20.58171622250622,37.81950114505382
Core i7,Navegación web,18.838102363923035,39.523338481346435
Core i7,Navegación web,20.83283978117086,36.542015943292874
Core i7,Navegación web,23.89193527226709,36.419841111973696
Core i7,Navegación web,23.415699418098605,33.19535470966907
Core i7,Navegación web,20.295795813238374,36.18346135550955
Core i7,Navegación web,26.42266134035783,37.92306048443609
Core i7,Navegación web,26.17808145600296,40.980405877371574
Core i7,Navegación web,22.665384445215047,35.15123582874476
Core i7,Navegación web,19.462393436947735,42.27978267452141
Core i7,Navegación web,25.94789986790552,39.732703697929445
Core i7,Navegación web,26.432073349582797,37.53109408330838
Core i7,Navegación web,22.810041365653277,38.490842277056366
Core i7,Navegación web,21.900238342070462,38.02917664055095
Core i7,Navegación web,18.742875754928267,33.19138958079
Core i7,Navegación web,18.271215131839163,36.74760025132754
Core i7,Navegación web,24.0686713849492,38.640559792057914
Core i7,Navegación web,22.946409959836505,36.73709441253119
Core i7,Navegación web,17.547723874926834,39.80032461335399
Core i7,Navegación web,20.18703485127404,40.75836067389882
Core i7,Navegación web,28.662593923307238,40.44552892305482
Core i7,Navegación web,22.804726392035423,36.943456512984376
Core i7,Navegación web,20.863576647348808,37.74280382709422
Core i7,Navegación web,27.197767990942314,42.0126378914194
Core i7,Navegación web,19.158645424843137,38.280181865701934
Core i7,Navegación web,26.595567608477584,39.46539530716426
Core i7,Navegación web,23.809099935059653,38.105335402756985
Core i7,Navegación web,24.10339237879283,34.95977130816823
Core i7,Navegación web,21.719756156975087,37.68085417482853
Core i7,Navegación web,12.879900749367511,38.94405171808691
Core i7,Navegación web,18.224887452729043,39.83753104517726
Core i7,Navegación web,23.79902173414697,39.95098438879437
Core i7,Navegación web,25.334108423158156,36.141430050601684
Core i7,Navegación web,20.76815585796486,36.88586233026344
Core i7,Navegación web,22.555406150750517,36.68799946653622
Core i7,Navegación web,19.39841992509897,39.10357081769833
Core i7,Navegación web,27.92658034198376,33.97691123591519
Core i7,Navegación web,26.539049542180717,34.99640051252794
Core i7,Navegación web,28.895665089725295,39.16211572468488
Core i7,Navegación web,26.856306351116434,34.2488816987632
Core i7,Navegación web,21.777091334236296,34.48180255715418
Core i7,Navegación web,16.399323377901787,36.40224029121279
Core i7,Navegación web,24.651690769819506,36.67834258234098
Core i7,Navegación web,24.29345434660637,37.78788164797031
Core i7,Navegación web,29.318449603435667,31.094894913249618
Core i7,Navegación web,21.069267307119716,38.56730264522327
Core i7,Navegación web,20.569319630719956,36.82223373766702
Core i7,Navegación web,23.995482641774096,33.84621996219662
Core i7,Navegación web,20.772747097744777,39.39425372145271
Core i7,Navegación web,15.3975308500263,37.84744012910899
Core i7,Navegación web,20.3060132628818,42.46781582516061
Core i7,Navegación web,24.273345492364772,31.950034457096564
Core i7,Navegación web,28.541866647641527,40.33619331698909
Core i7,Navegación web,27.127843515761278,34.83979038028156
Core i7,Navegación web,22.496546206284293,43.572718538204434
Core i7,Navegación web,25.973120723037532,40.59801525658813
Core i7,Navegación web,23.022684415088964,32.75835784429792
Core i7,Navegación web,19.49609665586211,41.143769948895496
Core i7,Navegación web,24.110181504111107,38.568824872269836
Core i7,Navegación web,21.654551704668474,32.139972419975756
Core i7,Navegación web,18.542078548507515,38.97465831280454
Core i7,Navegación web,18.299333607294265,44.452694842234045
Core i7,Navegación web,25.56940292859265,38.6410567598735
Core i7,Navegación web,26.506509123604758,31.85809431849907
Core i7,Navegación web,20.369125961044094,44.79751190132406
Core i7,Navegación web,21.847557900213637,40.151509113119516
Core i7,Navegación web,15.226124104478366,43.27628839115481
Core i7,Navegación web,22.162112675229885,33.90779824381151
Core i7,Navegación web,21.226664689312965,41.6546327713566
Core i7,Navegación web,20.021172940451137,37.51484154370873
Core i7,Navegación web,21.0335010084098,39.825470446564
Core i7,Navegación web,25.637727526334093,34.73770963652194
Core i7,Navegación web,20.99310989826121,41.425662659789346
Core i7,Navegación web,21.953072027109936,33.83494149814623
Core i7,Navegación web,25.937851181154443,37.31929119618664
Core i7,Navegación web,23.45267005874638,32.35087581816863
Core i7,Navegación web,23.45024844990483,36.22578456818256
Core i7,Navegación web,20.352815402989034,35.421780075136915
Core i7,Navegación web,26.34074517130027,40.87442458296006
Core i7,Navegación web,28.581502917800698,34.74744222831903
Core i7,Navegación web,19.67796491859118,34.57178144040986
Core i7,Navegación web,20.706306160203333,40.13293555476198
Core i7,Navegación web,27.394480638096315,38.24821320684205
Core i7,Navegación web,22.06034514612457,39.31783007974669
Core i7,Navegación web,24.89154652975089,35.578051494522505
Core i7,Navegación web,20.67002879483057,33.3858720100974
Core i7,Navegación web,19.370457552768425,39.332268722973005
Core i7,Navegación web,29.495268724436983,39.93946356628872
Core i7,Navegación web,20.570080829181325,36.32585752628827
Core i7,Navegación web,20.756796253328414,38.5159130920322
Core i7,Navegación web,23.046065740113708,35.7648057618901
Core i7,Navegación web,18.254165662238602,38.18911805946236
Core i7,Navegación web,20.86166692352142,44.89265471511972
Core i7,Navegación web,23.241570566755883,38.17587318899187
Core i7,Navegación web,16.82540323108756,43.778014360666624
Core i7,Navegación web,23.846333327094793,36.57081951159866
Core i7,Navegación web,19.91310529206846,33.33156797368854
Core i7,Navegación web,20.6512301270563,40.07352724123601
Core i7,Navegación web,19.74468941462773,35.86152348174484
Core i7,Navegación web,23.362786794631763,40.56545632971245
Core i7,Navegación web,23.490277709232412,40.65196578271039
Core i7,Navegación web,24.3422596557225,36.571312340394144
Core i7,Navegación web,25.941843703345608,40.431587063681796
Core i7,Navegación web,26.568506607397595,33.4866117762482
Core i7,Navegación web,28.035104680393022,39.70785018469872
Core i7,Navegación web,24.154151207850123,40.46444407653052
Core i7,Navegación web,23.73437919904436,37.46517840523581
Core i7,Navegación web,20.226814601734333,39.89565835784552
Core i7,Navegación web,22.04759270437232,34.65244289037996
Core i7,Navegación web,24.267233200889784,35.61967495242437
Core i7,Navegación web,22.272678814967858,36.26980515589421
Core i7,Navegación web,23.992998851012388,43.56322315694228
Core i7,Navegación web,21.128644903978742,36.09972674090974
Core i7,Navegación web,22.10668274642193,39.798316017780756
Core i7,Navegación web,23.947786986685013,36.814390900676955
Core i7,Navegación web,26.08056251739501,39.297661782915206
Core i7,Navegación web,22.854685945758064,37.03282843744261
Core i7,Navegación web,22.68117387283826,44.28189420429714
Core i7,Navegación web,21.650222919128893,37.00544523682807
Core i7,Navegación web,24.52157266102851,36.89557343794137
Core i7,Navegación web,24.54792268892622,42.443517418249286
Core i7,Navegación web,22.25206120011345,36.42325157566321
Core i7,Navegación web,20.95472629121203,35.3383161391367
Core i7,Navegación web,20.04490368784026,38.365098930326155
Core i7,Navegación web,23.503441613116042,33.3775747962003
Core i7,Navegación web,19.000008890853774,34.83570921994727
Core i7,Navegación web,22.63062148249973,36.14234450076258
Core i7,Navegación web,23.821109167933187,41.467805109404864
Core i7,Navegación web,24.009093362399906,42.67595552789663
Core i7,Navegación web,18.84884065236836,36.232710957150765
Core i7,Navegación web,24.420924992137113,36.938903171576094
Core i7,Navegación web,20.501518609249885,34.91628457267235
Core i7,Navegación web,25.674852469594526,36.61173696506682
Core i7,Navegación web,21.23823815355344,38.205027515167295
Core i7,Navegación web,21.867764668873207,34.00906528971178
Core i7,Navegación web,28.005451742258966,42.43125216373737
Core i7,Navegación web,19.44642037270859,41.47678034170506
Core i7,Navegación web,25.83837746927559,41.01033566067713
Core i7,Navegación web,22.27141204203728,40.36132795574616
Core i7,Navegación web,21.311818353594653,40.62342922796186
Core i7,Navegación web,27.32645902693536,34.63021222916821
Core i7,Navegación web,21.772215758694408,40.206305622379716
Core i7,Navegación web,22.90156927382525,38.99287390904528
Core i7,Navegación web,25.196190023888096,36.93767739811172
Core i7,Navegación web,22.543908967081922,36.41842052205775
Core i7,Navegación web,22.58778882765931,39.79223068974929
Core i7,Navegación web,27.070817075662774,38.595652891703146
Core i7,Navegación web,26.052815744187637,38.75305419620948
Core i7,Navegación web,19.526372769004794,39.95766996422392
Core i7,Navegación web,20.427549824692875,36.52796574839502
Core i7,Navegación web,20.88161029533316,38.96645807540116
Core i7,Navegación web,18.349802759561793,34.08717629261732
Core i7,Navegación web,26.582630626260215,39.11424977627866
Core i7,Navegación web,18.979032471534076,32.13366536129846
Core i7,Navegación web,26.019606958545847,38.396950738770286
Core i7,Navegación web,19.179151257851878,38.572486306010006
Core i7,Navegación web,26.72381737099068,39.45116861657384
Core i7,Navegación web,17.000301222730297,36.7733856224852
Core i7,Navegación web,25.19848428593318,40.22487318513771
Core i7,Navegación web,25.06558115305742,39.65698686363897
Core i7,Navegación web,23.00494119186386,39.07773982349801
Core i7,Navegación web,19.286413369928244,39.822895107625506
Core i7,Navegación web,20.134230870829096,35.11190446773793
Core i7,Navegación web,27.140882825076382,37.252574242335
Core i7,Navegación web,26.852476848551717,36.36996441224549
Core i7,Navegación web,26.338320543484848,34.81370977328209
Core i7,Navegación web,21.92758456915673,41.023960741265135
Core i7,Navegación web,24.256908864508688,40.084654685355076
Core i7,Navegación web,24.644970905621054,36.944700475224714
Core i7,Navegación web,23.52218153717611,40.370426440412004
Core i7,Navegación web,22.008216894947477,37.82039545058632
Core i7,Navegación web,23.928983670751794,37.42517499163453
Core i7,Navegación web,20.711677896359188,43.10613843184711
Core i7,Navegación web,21.208073180726895,37.02390160492186
Core i7,Navegación web,20.308414674413832,34.82120842398928
Core i7,Navegación web,25.03931676307481,35.64514133098292
Core i7,Navegación web,24.944004314776812,39.09124188294215
Core i7,Navegación web,18.657626867825826,41.54394856603929
Core i7,Navegación web,21.84460718461137,42.35522100879363
Core i7,Navegación web,24.275452906841803,36.594932113524095
Core i7,Navegación web,26.767144543991098,40.91391020442773
Core i7,Navegación web,23.41176063712002,38.51211574345538
Core i7,Navegación web,28.131184105800664,37.66248555280604
Core i7,Navegación web,22.888010284025434,35.441571499854035
Core i7,Navegación web,26.383400190020534,41.36341020974459
Core i7,Navegación web,20.216791720370214,38.427267698809445
Core i7,Navegación web,24.983934792676248,41.59981421531481
Core i7,Navegación web,25.48624123132957,37.38043774554108
Core i7,Navegación web,18.6396241329743,37.34642604436003
Core i7,Navegación web,21.552299352981038,44.09205769050696
Core i7,Navegación web,21.327839818835034,40.716775518161036
Core i7,Navegación web,24.663718383611954,38.94885106751603
Core i7,Navegación web,23.75423749623076,35.878389345404685
Core i7,Navegación web,22.993717229570365,37.632619782191355
Core i7,Navegación web,24.314421202802656,42.19321445001561
Core i7,Navegación web,23.767428949715093,34.56988247500953
Core i7,Navegación web,26.398295602349567,35.514751867057136
Core i7,Navegación web,23.681768075438832,35.691702892015286
